Case ID;Activity;Resource;Complete Timestamp;Variant;Variant index;concept:name;impact;lifecycle:transition;org:group;org:role;organization country;organization involved;product;resource country;Duration
1-620432583;Accepted-Wait;Britt;2011/12/12 14:51:48.000;Variant 26;26;Accepted;High;Wait;Org line A2;A2_1;se;J2 2nd;PROD350;Sweden;12.0
1-620572095;Accepted-In Progress;Ingemar;2011/12/08 08:19:35.000;Variant 1;1;Accepted;Low;In Progress;Org line C;E_9;se;N12 2nd;PROD277;Sweden;0.0
1-620584677;Accepted-In Progress;Jeevitha;2011/12/07 12:07:47.000;Variant 6;6;Accepted;Medium;In Progress;Org line A2;A2_4;in;G31 3rd;PROD194;INDIA;0.0
1-620584677;Accepted-Assigned;Jeevitha;2011/12/07 12:17:43.000;Variant 6;6;Accepted;Medium;Assigned;Org line A2;A2_4;in;G31 3rd;PROD194;INDIA;596.0
1-620656965;Accepted-In Progress;Torbjörn;2011/12/07 14:57:08.000;Variant 1;1;Accepted;Medium;In Progress;Org line G4;;se;S33 2nd;PROD397;Sweden;0.0
1-620705595;Accepted-In Progress;Karin;2011/12/07 15:52:47.000;Variant 1;1;Accepted;Medium;In Progress;Org line C;C_1;be;G56 3rd;PROD816;Sweden;0.0
1-620857518;Accepted-In Progress;Per-Erik;2011/12/08 00:59:32.000;Variant 1;1;Accepted;Major;In Progress;Org line C;E_1;se;G294 2nd;PROD834;Sweden;0.0
1-620925267;Accepted-In Progress;Ian;2011/12/08 11:10:07.000;Variant 13;13;Accepted;High;In Progress;Org line A2;A2_1;gb;G42 3rd;PROD236;United Kingdom;0.0
1-620925267;Accepted-Assigned;Ian;2011/12/08 11:19:05.000;Variant 13;13;Accepted;High;Assigned;Org line A2;A2_1;gb;G42 3rd;PROD236;United Kingdom;538.0
1-620925267;Accepted-In Progress;Ian;2011/12/13 12:56:25.000;Variant 13;13;Accepted;High;In Progress;Org line A2;A2_1;gb;G42 3rd;PROD236;United Kingdom;437840.0
1-621023087;Accepted-In Progress;Ewa;2011/12/08 13:23:24.000;Variant 1;1;Accepted;Medium;In Progress;Org line G3;;us;G199 3rd;PROD97;POLAND;0.0
1-621039603;Accepted-In Progress;Ewa;2011/12/08 12:59:55.000;Variant 1;1;Accepted;Medium;In Progress;Org line G3;;us;G199 3rd;PROD98;POLAND;0.0
1-621322866;Accepted-In Progress;Mikael;2011/12/09 08:13:39.000;Variant 1;1;Accepted;Medium;In Progress;Org line C;C_6;se;G290 3rd;PROD154;Sweden;0.0
1-621369891;Accepted-In Progress;Torbjörn;2011/12/09 10:00:42.000;Variant 1;1;Accepted;High;In Progress;Org line G4;;se;S33 2nd;PROD397;Sweden;0.0
1-621571462;Accepted-In Progress;Thomas;2011/12/10 06:25:41.000;Variant 1;1;Accepted;Major;In Progress;Org line C;E_6;se;G355 2nd;PROD151;Sweden;0.0
1-622156083;Accepted-In Progress;Evane;2011/12/12 12:50:53.000;Variant 25;25;Accepted;Low;In Progress;Org line B;E_3;br;S12 2nd;PROD140;Brazil;0.0
1-622156083;Queued-Awaiting Assignment;Evane;2011/12/12 12:51:38.000;Variant 25;25;Queued;Low;Awaiting Assignment;Org line B;E_3;br;S12 2nd;PROD140;Brazil;45.0
1-622156083;Accepted-Assigned;Alice;2011/12/12 14:54:04.000;Variant 25;25;Accepted;Low;Assigned;Org line B;E_3;br;S12 2nd;PROD140;Brazil;7346.0
1-622295317;Accepted-In Progress;Frederic;2011/12/12 15:33:32.000;Variant 3;3;Accepted;Medium;In Progress;Org line A2;A2_2;fr;G22 2nd;PROD631;France;0.0
1-622618613;Accepted-In Progress;Britt;2011/12/13 04:07:15.000;Variant 9;9;Accepted;Low;In Progress;Org line A2;A2_1;se;T17 2nd;PROD350;Sweden;0.0
1-622618613;Queued-Awaiting Assignment;Britt;2011/12/13 04:07:39.000;Variant 9;9;Queued;Low;Awaiting Assignment;Org line A2;A2_1;se;T17 2nd;PROD350;Sweden;24.0
1-622618613;Accepted-In Progress;Britt;2011/12/13 07:11:12.000;Variant 9;9;Accepted;Low;In Progress;Org line A2;A2_1;se;J2 2nd;PROD350;Sweden;11013.0
1-622618613;Accepted-Wait;Britt;2011/12/13 07:11:20.000;Variant 9;9;Accepted;Low;Wait;Org line A2;A2_1;se;J2 2nd;PROD350;Sweden;8.0
1-622630582;Accepted-In Progress;Matthew;2011/12/13 06:47:00.000;Variant 3;3;Accepted;Low;In Progress;Org line C;E_10;cn;G293 2nd;PROD826;China;0.0
1-622630582;Accepted-Wait;Matthew;2011/12/20 02:43:10.000;Variant 3;3;Accepted;Low;Wait;Org line C;E_10;cn;G293 2nd;PROD826;China;590170.0
1-622652886;Accepted-In Progress;Bikshamaiah;2011/12/13 09:52:25.000;Variant 1;1;Accepted;Low;In Progress;Org line C;E_8;in;G119 2nd;PROD597;Sweden;0.0
1-622783644;Accepted-In Progress;Sameer;2011/12/13 10:19:11.000;Variant 7;7;Accepted;Low;In Progress;Org line C;E_4;in;G89 2nd;PROD436;INDIA;0.0
1-622783644;Accepted-Wait;Sameer;2011/12/26 13:32:16.000;Variant 7;7;Accepted;Low;Wait;Org line C;E_4;in;G89 2nd;PROD436;INDIA;1134785.0
1-622806196;Accepted-In Progress;Andrew;2011/12/13 11:05:09.000;Variant 7;7;Accepted;Medium;In Progress;Org line A2;A2_1;gb;G42 3rd;PROD236;United Kingdom;0.0
1-622806196;Accepted-Wait;Andrew;2011/12/13 12:21:14.000;Variant 7;7;Accepted;Medium;Wait;Org line A2;A2_1;gb;G42 3rd;PROD236;United Kingdom;4565.0
1-622847448;Accepted-In Progress;Venkata;2011/12/13 15:36:57.000;Variant 6;6;Accepted;Medium;In Progress;Org line A2;A2_4;se;G105 2nd;PROD337;Sweden;0.0
1-622856843;Accepted-In Progress;Michel;2011/12/13 11:27:52.000;Variant 1;1;Accepted;High;In Progress;Org line C;;fr;V34 2nd;PROD424;France;0.0
1-622874191;Accepted-In Progress;Anders;2011/12/13 12:19:40.000;Variant 4;4;Accepted;Medium;In Progress;Org line C;E_10;se;G138 2nd;PROD802;Sweden;0.0
1-622874191;Accepted-In Progress;Anders;2011/12/19 13:55:54.000;Variant 4;4;Accepted;Medium;In Progress;Org line C;E_10;se;G138 2nd;PROD802;Sweden;524174.0
1-622884303;Accepted-In Progress;Mikael;2011/12/13 13:28:06.000;Variant 3;3;Accepted;Medium;In Progress;Org line A2;A2_4;se;G105 2nd;PROD337;Sweden;0.0
1-622884303;Accepted-Wait;Mikael;2011/12/21 14:15:37.000;Variant 3;3;Accepted;Medium;Wait;Org line A2;A2_4;se;G105 2nd;PROD337;Sweden;694051.0
1-622940906;Accepted-In Progress;Tomas;2011/12/13 13:52:14.000;Variant 4;4;Accepted;High;In Progress;Org line A2;A2_2;cn;M1 2nd;PROD753;Sweden;0.0
1-623152702;Accepted-In Progress;Åsa;2011/12/13 18:51:50.000;Variant 1;1;Accepted;High;In Progress;Org line A2;D_1;se;G124 3rd;PROD605;Sweden;0.0
1-623336818;Accepted-In Progress;Sivakumar;2011/12/14 11:46:39.000;Variant 1;1;Accepted;Medium;In Progress;Org line C;C_6;se;G269 3rd;PROD621;INDIA;0.0
1-623354971;Accepted-In Progress;Pär;2011/12/14 09:45:16.000;Variant 6;6;Accepted;Medium;In Progress;Org line A2;A2_5;se;A10;PROD320;Sweden;0.0
1-623354971;Accepted-Assigned;Pär;2011/12/14 09:51:17.000;Variant 6;6;Accepted;Medium;Assigned;Org line A2;A2_5;se;A10;PROD320;Sweden;361.0
1-623520821;Accepted-In Progress;Lisbeth;2011/12/14 11:27:37.000;Variant 50;50;Accepted;Medium;In Progress;Org line A2;A2_5;se;A10;PROD320;Sweden;0.0
1-623520821;Accepted-Wait;Lisbeth;2011/12/14 11:27:55.000;Variant 50;50;Accepted;Medium;Wait;Org line A2;A2_5;se;A10;PROD320;Sweden;18.0
1-623520821;Accepted-In Progress;Lisbeth;2011/12/15 13:17:55.000;Variant 50;50;Accepted;Medium;In Progress;Org line A2;A2_5;se;A10;PROD320;Sweden;93000.0
1-623520821;Accepted-Wait;Lisbeth;2011/12/21 13:10:20.000;Variant 50;50;Accepted;Medium;Wait;Org line A2;A2_5;se;A10;PROD320;Sweden;517945.0
1-623521280;Accepted-Wait;Lisbeth;2011/12/14 12:24:49.000;Variant 75;75;Accepted;Medium;Wait;Org line A2;A2_5;se;A10;PROD320;Sweden;0.0
1-623626713;Accepted-In Progress;Lisbeth;2011/12/14 12:27:57.000;Variant 51;51;Accepted;Medium;In Progress;Org line A2;A2_5;se;A10;PROD320;Sweden;0.0
1-623626713;Accepted-Wait;Lisbeth;2011/12/14 12:28:40.000;Variant 51;51;Accepted;Medium;Wait;Org line A2;A2_5;se;A10;PROD320;Sweden;43.0
1-623792185;Accepted-In Progress;Clas;2011/12/14 16:00:50.000;Variant 62;62;Accepted;Medium;In Progress;Org line A2;A2_2;fr;L53 2nd;PROD422;Sweden;0.0
1-623792185;Queued-Awaiting Assignment;Clas;2011/12/14 16:40:11.000;Variant 62;62;Queued;Medium;Awaiting Assignment;Org line A2;A2_2;fr;L53 2nd;PROD422;Sweden;2361.0
1-623792185;Accepted-In Progress;Piotr;2011/12/16 09:57:47.000;Variant 62;62;Accepted;Medium;In Progress;Org line A2;A2_2;fr;L53 2nd;PROD422;POLAND;148656.0
1-623792185;Queued-Awaiting Assignment;Frederic;2011/12/28 10:32:53.000;Variant 62;62;Queued;Medium;Awaiting Assignment;Org line A2;A2_2;fr;G34 3rd;PROD422;France;1038906.0
1-623859845;Accepted-In Progress;Reine;2011/12/14 16:06:21.000;Variant 1;1;Accepted;Medium;In Progress;Org line G4;;se;S28 2nd;PROD633;Sweden;0.0
1-624009613;Accepted-In Progress;Maltesh;2011/12/15 00:38:51.000;Variant 1;1;Accepted;Medium;In Progress;Org line B;E_10;in;G238 2nd;PROD209;INDIA;0.0
1-624219528;Accepted-In Progress;Rickard;2011/12/15 10:55:26.000;Variant 1;1;Accepted;Low;In Progress;Org line G4;;se;S33 2nd;PROD374;Sweden;0.0
1-624305845;Queued-Awaiting Assignment;Ward;2011/12/15 11:58:06.000;Variant 8;8;Queued;Medium;Awaiting Assignment;Org line A2;A2_4;be;G7 3rd;PROD766;Belgium;0.0
1-624450715;Accepted-In Progress;Mikael;2011/12/15 15:23:36.000;Variant 3;3;Accepted;High;In Progress;Org line C;E_6;se;G48 2nd;PROD148;Sweden;0.0
1-624450715;Accepted-Wait;Mikael;2011/12/15 15:23:45.000;Variant 3;3;Accepted;High;Wait;Org line C;E_6;se;G48 2nd;PROD148;Sweden;9.0
1-624711258;Accepted-In Progress;Mica;2011/12/16 09:13:45.000;Variant 5;5;Accepted;Medium;In Progress;Org line C;C_6;se;G141 3rd;PROD663;Sweden;0.0
1-624711258;Queued-Awaiting Assignment;Mica;2011/12/16 09:17:50.000;Variant 5;5;Queued;Medium;Awaiting Assignment;Org line C;C_6;se;G141 3rd;PROD663;Sweden;245.0
1-624711258;Accepted-In Progress;Mica;2011/12/16 09:20:27.000;Variant 5;5;Accepted;Medium;In Progress;Org line C;C_6;se;G141 3rd;PROD663;Sweden;157.0
1-624745314;Accepted-In Progress;Rickard;2011/12/16 09:51:26.000;Variant 1;1;Accepted;High;In Progress;Org line G4;;se;S33 2nd;PROD374;Sweden;0.0
1-624845426;Accepted-In Progress;Alain;2011/12/16 10:40:07.000;Variant 5;5;Accepted;Major;In Progress;Org line C;E_1;se;G213 2nd;PROD582;Belgium;0.0
1-624845426;Queued-Awaiting Assignment;Alain;2011/12/16 10:40:33.000;Variant 5;5;Queued;Major;Awaiting Assignment;Org line C;E_1;se;G213 2nd;PROD582;Belgium;26.0
1-625322174;Accepted-In Progress;Olivier;2011/12/17 12:18:28.000;Variant 9;9;Accepted;Major;In Progress;Org line C;C_6;fr;G225 3rd;PROD793;France;0.0
1-625322174;Queued-Awaiting Assignment;Olivier;2011/12/17 12:19:36.000;Variant 9;9;Queued;Major;Awaiting Assignment;Org line C;C_6;fr;G225 3rd;PROD793;France;68.0
1-625322174;Accepted-In Progress;Tom;2011/12/22 14:52:39.000;Variant 9;9;Accepted;Major;In Progress;Org line C;C_6;fr;G225 3rd;PROD793;Belgium;441183.0
1-625322174;Accepted-Wait;Tom;2011/12/22 14:52:47.000;Variant 9;9;Accepted;Major;Wait;Org line C;C_6;fr;G225 3rd;PROD793;Belgium;8.0
1-625459293;Accepted-In Progress;Britt;2011/12/19 03:13:32.000;Variant 9;9;Accepted;Low;In Progress;Org line A2;A2_1;se;T17 2nd;PROD350;Sweden;0.0
1-625459293;Queued-Awaiting Assignment;Britt;2011/12/19 03:14:22.000;Variant 9;9;Queued;Low;Awaiting Assignment;Org line A2;A2_1;se;T17 2nd;PROD350;Sweden;50.0
1-625628532;Accepted-In Progress;Per;2011/12/19 09:09:42.000;Variant 1;1;Accepted;Medium;In Progress;Org line A2;A2_4;se;G105 2nd;PROD337;Sweden;0.0
1-625634702;Accepted-In Progress;Kwewat;2011/12/19 08:49:47.000;Variant 3;3;Accepted;High;In Progress;Org line B;A2_1;cn;D1;PROD350;THAILAND;0.0
1-625634702;Accepted-Wait;Kwewat;2011/12/19 09:13:42.000;Variant 3;3;Accepted;High;Wait;Org line B;A2_1;cn;D1;PROD350;THAILAND;1435.0
1-625634824;Accepted-In Progress;Kwewat;2011/12/19 08:57:11.000;Variant 3;3;Accepted;Medium;In Progress;Org line B;A2_1;cn;D1;PROD350;THAILAND;0.0
1-625634824;Accepted-Wait;Kwewat;2011/12/19 09:13:17.000;Variant 3;3;Accepted;Medium;Wait;Org line B;A2_1;cn;D1;PROD350;THAILAND;966.0
1-625634936;Accepted-In Progress;Kwewat;2011/12/19 09:03:01.000;Variant 3;3;Accepted;High;In Progress;Org line B;A2_1;cn;D1;PROD350;THAILAND;0.0
1-625634936;Accepted-Wait;Kwewat;2011/12/19 09:12:46.000;Variant 3;3;Accepted;High;Wait;Org line B;A2_1;cn;D1;PROD350;THAILAND;585.0
1-625646775;Accepted-In Progress;Kim;2011/12/19 09:00:43.000;Variant 1;1;Accepted;High;In Progress;Org line C;C_5;se;G120 3rd;PROD597;Sweden;0.0
1-626102521;Accepted-In Progress;Nicolas;2011/12/19 15:15:13.000;Variant 1;1;Accepted;Major;In Progress;Org line C;E_3;be;G64 2nd;PROD378;France;0.0
1-626212681;Accepted-In Progress;Henrik;2011/12/19 17:02:25.000;Variant 7;7;Accepted;Medium;In Progress;Org line C;E_3;us;G67 2nd;PROD151;Sweden;0.0
1-626462354;Accepted-In Progress;Karin;2011/12/20 08:59:29.000;Variant 3;3;Accepted;Low;In Progress;Org line A2;A2_1;se;N7 2nd;PROD746;Sweden;0.0
1-626510640;Accepted-In Progress;Lisbeth;2011/12/20 09:39:32.000;Variant 49;49;Accepted;Medium;In Progress;Org line A2;A2_5;se;A10;PROD236;Sweden;0.0
1-626510640;Accepted-Wait;Lisbeth;2011/12/20 10:03:49.000;Variant 49;49;Accepted;Medium;Wait;Org line A2;A2_5;se;A10;PROD236;Sweden;1457.0
1-626510640;Accepted-In Progress;Lisbeth;2011/12/20 14:19:22.000;Variant 49;49;Accepted;Medium;In Progress;Org line A2;A2_5;se;A10;PROD236;Sweden;15333.0
1-626510640;Accepted-Wait;Lisbeth;2011/12/21 10:40:49.000;Variant 49;49;Accepted;Medium;Wait;Org line A2;A2_5;se;A10;PROD236;Sweden;73287.0
1-626515794;Accepted-In Progress;Ian;2011/12/20 14:07:40.000;Variant 32;32;Accepted;High;In Progress;Org line A2;A2_1;gb;G42 3rd;PROD236;United Kingdom;0.0
1-626515794;Accepted-Assigned;Ian;2011/12/20 14:26:59.000;Variant 32;32;Accepted;High;Assigned;Org line A2;A2_1;gb;G42 3rd;PROD236;United Kingdom;1159.0
1-626515794;Accepted-Assigned;Ian;2011/12/23 15:33:36.000;Variant 32;32;Accepted;High;Assigned;Org line A2;A2_1;gb;G42 3rd;PROD236;United Kingdom;263197.0
1-626760391;Accepted-In Progress;Gregory;2011/12/20 14:43:16.000;Variant 4;4;Accepted;Medium;In Progress;Org line A2;A2_3;us;N5 2nd;PROD488;USA;0.0
1-626834451;Accepted-In Progress;Cyril;2011/12/20 16:25:10.000;Variant 10;10;Accepted;Medium;In Progress;Org line A2;A2_5;fr;V37 2nd;PROD525;France;0.0
1-626834451;Accepted-Assigned;Cyril;2011/12/20 16:26:35.000;Variant 10;10;Accepted;Medium;Assigned;Org line A2;A2_5;fr;V37 2nd;PROD525;France;85.0
1-627336700;Accepted-In Progress;Valter;2011/12/21 10:39:43.000;Variant 6;6;Accepted;Low;In Progress;Org line A2;A2_3;se;U6 2nd;PROD831;Sweden;0.0
1-627336700;Accepted-Assigned;Valter;2011/12/21 10:40:06.000;Variant 6;6;Accepted;Low;Assigned;Org line A2;A2_3;se;U6 2nd;PROD831;Sweden;23.0
1-627337013;Accepted-In Progress;Alex;2011/12/21 11:13:58.000;Variant 4;4;Accepted;Low;In Progress;Org line C;E_4;in;G93 2nd;PROD325;Brazil;0.0
1-627532005;Accepted-In Progress;Grzegorz;2011/12/21 14:33:20.000;Variant 14;14;Accepted;High;In Progress;Org line A2;A2_3;pl;N26 2nd;PROD791;POLAND;0.0
1-627532005;Accepted-Assigned;Grzegorz;2011/12/21 14:33:49.000;Variant 14;14;Accepted;High;Assigned;Org line A2;A2_3;pl;N26 2nd;PROD791;POLAND;29.0
1-627557462;Accepted-In Progress;Lauro;2011/12/21 14:57:20.000;Variant 4;4;Accepted;Low;In Progress;Org line A2;A2_3;se;G45 2nd;PROD711;Brazil;0.0
1-627557462;Accepted-In Progress;Lauro;2011/12/21 14:58:06.000;Variant 4;4;Accepted;Low;In Progress;Org line A2;A2_3;se;G45 2nd;PROD711;Brazil;46.0
1-627630611;Accepted-In Progress;Leif;2011/12/21 15:43:03.000;Variant 5;5;Accepted;Medium;In Progress;Org line C;E_10;se;G285 2nd;PROD646;Sweden;0.0
1-627630611;Queued-Awaiting Assignment;Leif;2011/12/21 15:46:04.000;Variant 5;5;Queued;Medium;Awaiting Assignment;Org line C;E_10;se;G285 2nd;PROD646;Sweden;181.0
1-627630611;Accepted-In Progress;Anil;2011/12/23 09:36:20.000;Variant 5;5;Accepted;Medium;In Progress;Org line C;E_10;se;G285 2nd;PROD646;Sweden;150616.0
1-627878397;Accepted-In Progress;Rafal;2011/12/22 11:00:33.000;Variant 4;4;Accepted;Medium;In Progress;Org line A2;D_1;pl;V10 3rd;PROD71;POLAND;0.0
1-627936524;Accepted-In Progress;Bertil;2011/12/22 10:03:52.000;Variant 1;1;Accepted;Low;In Progress;Org line A2;A2_4;in;G31 3rd;PROD194;Sweden;0.0
1-627980711;Accepted-In Progress;Tomas;2011/12/22 10:26:34.000;Variant 1;1;Accepted;Low;In Progress;Org line V2;;se;T3 2nd;PROD59;Sweden;0.0
1-628078553;Accepted-In Progress;Vikrant;2011/12/22 13:59:52.000;Variant 1;1;Accepted;Medium;In Progress;Org line A2;A2_4;se;G105 2nd;PROD337;Sweden;0.0
1-628105478;Accepted-In Progress;Ing-Marie;2011/12/22 14:57:58.000;Variant 6;6;Accepted;High;In Progress;Org line G4;;se;G51 2nd;PROD337;Sweden;0.0
1-628222366;Accepted-In Progress;Jay;2011/12/22 20:57:48.000;Variant 1;1;Accepted;Low;In Progress;Org line C;;ca;N19 2nd;PROD424;Canada;0.0
1-628255780;Accepted-In Progress;Jay;2011/12/22 20:59:12.000;Variant 1;1;Accepted;Low;In Progress;Org line C;;ca;N19 2nd;PROD424;Canada;0.0
1-628669941;Accepted-In Progress;Peter;2011/12/23 10:46:51.000;Variant 1;1;Accepted;Low;In Progress;Org line C;E_7;se;G160 2nd;PROD673;Sweden;0.0
1-628704675;Accepted-In Progress;Evane;2011/12/23 11:16:00.000;Variant 11;11;Accepted;Low;In Progress;Org line B;E_3;br;S12 2nd;PROD551;Brazil;0.0
1-628704675;Queued-Awaiting Assignment;Evane;2011/12/23 11:17:34.000;Variant 11;11;Queued;Low;Awaiting Assignment;Org line B;E_3;br;S12 2nd;PROD551;Brazil;94.0
1-629618537;Accepted-In Progress;Bart;2011/12/27 08:06:43.000;Variant 6;6;Accepted;High;In Progress;Org line C;E_2;se;G57 2nd;PROD236;Belgium;0.0
1-629618537;Accepted-Assigned;Bart;2011/12/27 08:07:18.000;Variant 6;6;Accepted;High;Assigned;Org line C;E_2;se;G57 2nd;PROD236;Belgium;35.0
1-629629428;Accepted-In Progress;Christian;2011/12/27 09:05:25.000;Variant 6;6;Accepted;Medium;In Progress;Org line C;E_4;us;G88 2nd;PROD219;Sweden;0.0
1-629642635;Accepted-In Progress;Anders;2011/12/27 07:53:22.000;Variant 46;46;Accepted;Low;In Progress;Org line C;E_6;se;S20 2nd;PROD802;Sweden;0.0
1-629642635;Accepted-In Progress;Anders;2011/12/27 07:58:58.000;Variant 46;46;Accepted;Low;In Progress;Org line C;E_6;se;S20 2nd;PROD802;Sweden;336.0
1-629991273;Accepted-In Progress;Fredrik;2011/12/28 04:10:10.000;Variant 4;4;Accepted;Medium;In Progress;Org line C;E_5;se;G76;PROD152;Sweden;0.0
1-630156753;Accepted-In Progress;Vinay;2011/12/28 09:27:37.000;Variant 5;5;Accepted;Medium;In Progress;Org line C;E_8;in;G119 2nd;PROD597;INDIA;0.0
1-630156753;Queued-Awaiting Assignment;Vinay;2011/12/28 09:33:19.000;Variant 5;5;Queued;Medium;Awaiting Assignment;Org line C;E_8;in;G119 2nd;PROD597;INDIA;342.0
1-630493188;Accepted-In Progress;Robert;2011/12/29 08:18:50.000;Variant 1;1;Accepted;High;In Progress;Org line A2;A2_4;in;G2 3rd;PROD153;Sweden;0.0
1-631001113;Accepted-In Progress;Maria;2011/12/29 13:34:26.000;Variant 1;1;Accepted;Medium;In Progress;Org line A2;A2_4;se;G118 2nd;PROD591;Sweden;0.0
1-631509503;Accepted-In Progress;Marlene;2011/12/30 15:51:11.000;Variant 1;1;Accepted;Low;In Progress;Org line G4;;se;M18 2nd;PROD78;Sweden;0.0
