Activity;Case ID;Duration;Event_Nr
Send Appeal to Prefecture;S188867;1209600.0;3
Add penalty;S188905;4579200.0;1
Insert Date Appeal to Prefecture;S188905;3196800.0;2
Send Appeal to Prefecture;S188905;777600.0;3
Insert Date Appeal to Prefecture;S188923;3110400.0;1
Add penalty;S188923;2073600.0;2
Send Appeal to Prefecture;S188923;1209600.0;3
Send Fine;S188928;4579200.0;1
Add penalty;S188976;5184000.0;1
Payment;S188976;86400.0;2
Add penalty;S188977;5184000.0;1
Payment;S188977;172800.0;2
Insert Date Appeal to Prefecture;S188986;3024000.0;1
Add penalty;S188986;2160000.0;2
Send Appeal to Prefecture;S188986;2592000.0;3
Insert Date Appeal to Prefecture;S189007;3283200.0;1
Add penalty;S189007;1900800.0;2
Send Appeal to Prefecture;S189007;3888000.0;3
Add penalty;S189008;5184000.0;1
Payment;S189008;1814400.0;2
Send Fine;S189012;11750400.0;1
Add penalty;S189017;5184000.0;1
Payment;S189017;5270400.0;2
Add penalty;S189043;5184000.0;1
Payment;S189043;172800.0;2
Add penalty;S189046;5184000.0;1
Payment;S189046;0.0;2
Send Fine;S189049;7948800.0;1
Insert Fine Notification;S189049;864000.0;2
Insert Date Appeal to Prefecture;S189049;2678400.0;3
Add penalty;S189049;5184000.0;4
Send Appeal to Prefecture;S189049;7862400.0;5
Add penalty;S189055;5184000.0;1
Payment;S189055;3542400.0;2
Add penalty;S189068;5184000.0;1
Payment;S189068;1123200.0;2
Add penalty;S189079;5184000.0;1
Payment;S189079;0.0;2
Send Fine;S189087;10972800.0;1
Insert Fine Notification;S189087;777600.0;2
Add penalty;S189087;5184000.0;3
Insert Date Appeal to Prefecture;S189087;864000.0;4
Send Appeal to Prefecture;S189087;1555200.0;5
Add penalty;S189116;5184000.0;1
Payment;S189116;0.0;2
Send Fine;S189132;4492800.0;1
Insert Fine Notification;S189132;777600.0;2
Add penalty;S189132;5184000.0;3
Payment;S189132;1987200.0;4
Insert Date Appeal to Prefecture;S189140;4579200.0;1
Add penalty;S189140;604800.0;2
Send Appeal to Prefecture;S189140;2332800.0;3
Add penalty;S189145;5184000.0;1
Payment;S189145;172800.0;2
Payment;S189145;4320000.0;3
Create Fine;S189181;0.0;1
Payment;S189181;86400.0;2
Send Fine;S189206;5270400.0;1
Send Fine;S189211;4233600.0;1
Send Fine;S189212;3456000.0;1
Send Fine;S189215;10108800.0;1
Send Fine;S189223;1728000.0;1
Insert Fine Notification;S189234;1123200.0;1
Add penalty;S189234;4233600.0;2
Create Fine;S189239;0.0;1
Send Fine;S189239;7430400.0;2
Create Fine;S189240;0.0;1
Payment;S189240;0.0;2
Create Fine;S189241;0.0;1
Send Fine;S189241;2678400.0;2
Payment;S189241;2851200.0;3
Create Fine;S189242;0.0;1
Payment;S189242;1296000.0;2
Create Fine;S189243;0.0;1
Send Fine;S189243;5443200.0;2
Create Fine;S189244;0.0;1
Send Fine;S189244;5443200.0;2
Create Fine;S189245;0.0;1
Payment;S189245;0.0;2
Create Fine;S189247;0.0;1
Send Fine;S189247;4838400.0;2
Add penalty;S189257;5184000.0;1
Payment;S189257;345600.0;2
Payment;S189257;4838400.0;3
Add penalty;S189274;5184000.0;1
Payment;S189274;0.0;2
Add penalty;S189287;2851200.0;1
Send Appeal to Prefecture;S189287;2073600.0;2
Add penalty;S189335;2419200.0;1
Insert Date Appeal to Prefecture;S189335;950400.0;2
Send Appeal to Prefecture;S189335;0.0;3
Create Fine;S189402;0.0;1
Send Fine;S189402;2937600.0;2
Create Fine;S189404;0.0;1
Send Fine;S189404;2246400.0;2
Create Fine;S189405;0.0;1
Payment;S189405;0.0;2
Send Fine;S189470;8812800.0;1
Payment;S189470;5616000.0;2
Create Fine;S189483;0.0;1
Send Fine;S189483;13478400.0;2
Add penalty;S189497;5184000.0;1
Payment;S189497;9849600.0;2
Add penalty;S189500;5184000.0;1
Payment;S189500;1296000.0;2
Send Fine;S189510;8035200.0;1
Add penalty;S189520;5184000.0;1
Payment;S189520;259200.0;2
Insert Fine Notification;S189523;3369600.0;1
Add penalty;S189523;5184000.0;2
Payment;S189523;345600.0;3
Payment;S189523;3715200.0;4
Add penalty;S189561;5184000.0;1
Payment;S189561;691200.0;2
Payment;S189561;3974400.0;3
Add penalty;S189593;5184000.0;1
Payment;S189593;6825600.0;2
Send Appeal to Prefecture;S189636;3542400.0;1
Add penalty;S189658;5184000.0;1
Insert Date Appeal to Prefecture;S189658;3110400.0;2
Send Appeal to Prefecture;S189658;2246400.0;3
Create Fine;S189691;0.0;1
Send Fine;S189691;2764800.0;2
Create Fine;S189699;0.0;1
Send Fine;S189699;4406400.0;2
Payment;S189699;864000.0;3
Insert Fine Notification;S189721;1123200.0;1
Add penalty;S189721;5184000.0;2
Send Fine;S189726;12528000.0;1
Insert Fine Notification;S189739;2678400.0;1
Add penalty;S189739;5184000.0;2
Payment;S189739;3542400.0;3
Payment;S189739;2160000.0;4
Add penalty;S189752;5184000.0;1
Insert Date Appeal to Prefecture;S189752;86400.0;2
Send Appeal to Prefecture;S189752;2937600.0;3
Insert Date Appeal to Prefecture;S189758;3283200.0;1
Add penalty;S189758;1900800.0;2
Send Appeal to Prefecture;S189758;1641600.0;3
Insert Date Appeal to Prefecture;S189797;1900800.0;1
Add penalty;S189797;3283200.0;2
Send Appeal to Prefecture;S189797;604800.0;3
Add penalty;S189812;5184000.0;1
Payment;S189812;172800.0;2
Add penalty;S189813;5184000.0;1
Payment;S189813;345600.0;2
Payment;S189813;6393600.0;3
Add penalty;S189847;432000.0;1
Send Appeal to Prefecture;S189847;172800.0;2
Insert Fine Notification;S189903;777600.0;1
Add penalty;S189903;5184000.0;2
Send Fine;S189921;4406400.0;1
Insert Fine Notification;S189921;1036800.0;2
Add penalty;S189921;5184000.0;3
Insert Date Appeal to Prefecture;S189921;2073600.0;4
Send Appeal to Prefecture;S189921;777600.0;5
Insert Fine Notification;S189922;604800.0;1
Add penalty;S189922;5184000.0;2
Payment;S189922;86400.0;3
Payment;S189922;0.0;4
Insert Fine Notification;S189924;1209600.0;1
Add penalty;S189924;5184000.0;2
Payment;S189924;5184000.0;3
Send Fine;S189928;3715200.0;1
Create Fine;S189937;0.0;1
Send Fine;S189937;3283200.0;2
Create Fine;S189938;0.0;1
Send Fine;S189938;3283200.0;2
Create Fine;S189939;0.0;1
Send Fine;S189939;3110400.0;2
Create Fine;S189940;0.0;1
Send Fine;S189940;3110400.0;2
Create Fine;S189941;0.0;1
Payment;S189941;518400.0;2
Create Fine;S189943;0.0;1
Payment;S189943;86400.0;2
Create Fine;S189945;0.0;1
Send Fine;S189945;3110400.0;2
Create Fine;S189946;0.0;1
Payment;S189946;1468800.0;2
Create Fine;S189947;0.0;1
Payment;S189947;1987200.0;2
Create Fine;S189948;0.0;1
Send Fine;S189948;2764800.0;2
Create Fine;S189950;0.0;1
Payment;S189950;604800.0;2
Create Fine;S189954;0.0;1
Payment;S189954;432000.0;2
Create Fine;S189957;0.0;1
Payment;S189957;86400.0;2
Create Fine;S189958;0.0;1
Payment;S189958;691200.0;2
Create Fine;S189959;0.0;1
Send Fine;S189959;2592000.0;2
Create Fine;S189960;0.0;1
Payment;S189960;86400.0;2
Create Fine;S189961;0.0;1
Send Fine;S189961;2592000.0;2
Create Fine;S189962;0.0;1
Send Fine;S189962;2592000.0;2
Create Fine;S189964;0.0;1
Payment;S189964;172800.0;2
Send Appeal to Prefecture;S190010;4320000.0;1
Send Appeal to Prefecture;S190044;777600.0;1
Add penalty;S190062;5184000.0;1
Payment;S190062;2160000.0;2
Add penalty;S190081;5184000.0;1
Payment;S190081;777600.0;2
Payment;S190081;1987200.0;3
Add penalty;S190089;5184000.0;1
Payment;S190089;0.0;2
Payment;S190091;86400.0;1
Insert Date Appeal to Prefecture;S190130;2764800.0;1
Add penalty;S190130;2419200.0;2
Send Appeal to Prefecture;S190130;259200.0;3
Add penalty;S190135;5184000.0;1
Payment;S190135;2851200.0;2
Add penalty;S190136;5184000.0;1
Payment;S190136;2073600.0;2
Payment;S190136;864000.0;3
Send Fine;S190174;3456000.0;1
Insert Fine Notification;S190175;864000.0;1
Add penalty;S190175;2678400.0;2
Payment;S190175;3715200.0;3
Payment;S190175;3369600.0;4
Send Fine;S190176;5616000.0;1
Send Fine;S190191;7257600.0;1
Payment;S190191;1036800.0;2
Send Fine;S190193;15206400.0;1
Send Fine;S190194;15206400.0;1
Send Fine;S190196;15120000.0;1
Send Fine;S190225;3888000.0;1
Insert Fine Notification;S190225;691200.0;2
Add penalty;S190225;5184000.0;3
Insert Date Appeal to Prefecture;S190225;1728000.0;4
Send Appeal to Prefecture;S190225;2073600.0;5
Send Fine;S190228;8899200.0;1
Add penalty;S190236;5184000.0;1
Payment;S190236;4492800.0;2
Add penalty;S190238;5184000.0;1
Payment;S190238;3283200.0;2
Insert Fine Notification;S190274;2246400.0;1
Add penalty;S190274;5184000.0;2
Payment;S190274;950400.0;3
Payment;S190274;1123200.0;4
Send Fine;S190287;19785600.0;1
Add penalty;S190290;5184000.0;1
Payment;S190290;777600.0;2
Payment;S190290;1987200.0;3
Add penalty;S190303;5184000.0;1
Payment;S190303;5097600.0;2
Insert Fine Notification;S190327;777600.0;1
Add penalty;S190327;5184000.0;2
Payment;S190327;6220800.0;3
Payment;S190327;86400.0;4
Send Fine;S190328;3456000.0;1
Insert Date Appeal to Prefecture;S190341;2073600.0;1
Add penalty;S190341;3110400.0;2
Send Appeal to Prefecture;S190341;604800.0;3
Add penalty;S190345;5184000.0;1
Payment;S190345;0.0;2
Add penalty;S190358;5184000.0;1
Payment;S190358;0.0;2
Insert Fine Notification;S190370;2419200.0;1
Add penalty;S190370;5184000.0;2
Payment;S190370;2073600.0;3
Payment;S190370;3110400.0;4
Send Fine;S190394;4579200.0;1
Insert Fine Notification;S190394;864000.0;2
Insert Date Appeal to Prefecture;S190394;864000.0;3
Add penalty;S190394;4320000.0;4
Send Appeal to Prefecture;S190394;691200.0;5
Insert Date Appeal to Prefecture;S190402;3283200.0;1
Add penalty;S190402;1900800.0;2
Send Appeal to Prefecture;S190402;2246400.0;3
Send Fine;S190422;16675200.0;1
Send Fine;S190425;9244800.0;1
Send Fine;S190441;11491200.0;1
Insert Date Appeal to Prefecture;S190451;2937600.0;1
Add penalty;S190451;2246400.0;2
Send Appeal to Prefecture;S190451;518400.0;3
Send Fine;S190474;19699200.0;1
Send Fine;S190485;11491200.0;1
Insert Fine Notification;S190485;604800.0;2
Insert Date Appeal to Prefecture;S190485;4924800.0;3
Add penalty;S190485;259200.0;4
Send Appeal to Prefecture;S190485;2073600.0;5
Add penalty;S190504;5184000.0;1
Payment;S190504;86400.0;2
Payment;S190504;4579200.0;3
Insert Date Appeal to Prefecture;S190517;1987200.0;1
Add penalty;S190517;4060800.0;2
Send Appeal to Prefecture;S190517;777600.0;3
Send Fine;S190527;8294400.0;1
Send Fine;S190532;10368000.0;1
Insert Fine Notification;S190532;604800.0;2
Add penalty;S190532;2160000.0;3
Insert Date Appeal to Prefecture;S190532;2332800.0;4
Send Appeal to Prefecture;S190532;518400.0;5
Insert Date Appeal to Prefecture;S190534;1814400.0;1
Add penalty;S190534;3369600.0;2
Send Appeal to Prefecture;S190534;604800.0;3
Add penalty;S190538;5184000.0;1
Payment;S190538;604800.0;2
Send Fine;S190559;3888000.0;1
Create Fine;S190578;0.0;1
Payment;S190578;172800.0;2
Create Fine;S190580;0.0;1
Send Fine;S190580;4147200.0;2
Create Fine;S190588;0.0;1
Payment;S190588;259200.0;2
Create Fine;S190589;0.0;1
Send Fine;S190589;2851200.0;2
Send Fine;S190590;8553600.0;1
Create Fine;S190591;0.0;1
Send Fine;S190591;2678400.0;2
Create Fine;S190592;0.0;1
Send Fine;S190592;2505600.0;2
Create Fine;S190593;0.0;1
Send Fine;S190593;2505600.0;2
Create Fine;S190598;0.0;1
Send Fine;S190598;2419200.0;2
Add penalty;S190621;5184000.0;1
Payment;S190621;6566400.0;2
Add penalty;S190641;5184000.0;1
Payment;S190641;0.0;2
Insert Date Appeal to Prefecture;S190648;1209600.0;1
Add penalty;S190648;3974400.0;2
Send Appeal to Prefecture;S190648;345600.0;3
Add penalty;S190650;5184000.0;1
Payment;S190650;4752000.0;2
Create Fine;S190651;0.0;1
Send Fine;S190651;1814400.0;2
Create Fine;S190697;0.0;1
Send Fine;S190697;3024000.0;2
Create Fine;S190698;0.0;1
Send Fine;S190698;3024000.0;2
Create Fine;S190699;0.0;1
Send Fine;S190699;3024000.0;2
Payment;S190699;604800.0;3
Create Fine;S190700;0.0;1
Send Fine;S190700;3024000.0;2
Add penalty;S190703;5184000.0;1
Payment;S190703;518400.0;2
Payment;S190703;4320000.0;3
Insert Date Appeal to Prefecture;S190708;2332800.0;1
Add penalty;S190708;2851200.0;2
Send Appeal to Prefecture;S190708;1641600.0;3
Add penalty;S190720;5184000.0;1
Insert Date Appeal to Prefecture;S190720;950400.0;2
Send Appeal to Prefecture;S190720;7344000.0;3
Add penalty;S190728;5184000.0;1
Payment;S190728;259200.0;2
Payment;S190728;2937600.0;3
Payment;S190753;5443200.0;1
Send Fine;S190774;10281600.0;1
Send Fine;S190794;4147200.0;1
Insert Fine Notification;S190794;1036800.0;2
Add penalty;S190794;5184000.0;3
Insert Date Appeal to Prefecture;S190794;3974400.0;4
Send Appeal to Prefecture;S190794;1296000.0;5
Add penalty;S190798;5184000.0;1
Payment;S190798;172800.0;2
Add penalty;S190801;5184000.0;1
Payment;S190801;1382400.0;2
Payment;S190801;6220800.0;3
Add penalty;S190805;5184000.0;1
Payment;S190805;1296000.0;2
Send Fine;S190807;15465600.0;1
Payment;S190810;172800.0;1
Payment;S190810;5270400.0;2
Send Fine;S190814;10368000.0;1
Send Fine;S190820;0.0;1
Insert Fine Notification;S190820;604800.0;2
Add penalty;S190820;5184000.0;3
Insert Date Appeal to Prefecture;S190820;3110400.0;4
Send Appeal to Prefecture;S190820;7862400.0;5
Add penalty;S190825;5184000.0;1
Payment;S190825;259200.0;2
Payment;S190825;7084800.0;3
Add penalty;S190867;5184000.0;1
Insert Date Appeal to Prefecture;S190867;950400.0;2
Send Appeal to Prefecture;S190867;7344000.0;3
Insert Date Appeal to Prefecture;S190871;1900800.0;1
Add penalty;S190871;3283200.0;2
Send Appeal to Prefecture;S190871;518400.0;3
Add penalty;S190884;5184000.0;1
Payment;S190884;1555200.0;2
Create Fine;S190887;0.0;1
Send Fine;S190887;2764800.0;2
Create Fine;S190888;0.0;1
Send Fine;S190888;2764800.0;2
Create Fine;S190889;0.0;1
Payment;S190889;0.0;2
Create Fine;S190890;0.0;1
Send Fine;S190890;2764800.0;2
Create Fine;S190891;0.0;1
Send Fine;S190891;2764800.0;2
Create Fine;S190892;0.0;1
Send Fine;S190892;2678400.0;2
Create Fine;S190893;0.0;1
Send Fine;S190893;2592000.0;2
Create Fine;S190894;0.0;1
Send Fine;S190894;2592000.0;2
Create Fine;S190895;0.0;1
Send Fine;S190895;2505600.0;2
Create Fine;S190897;0.0;1
Send Fine;S190897;2419200.0;2
Create Fine;S190898;0.0;1
Send Fine;S190898;2419200.0;2
Create Fine;S190900;0.0;1
Send Fine;S190900;2419200.0;2
Create Fine;S190921;0.0;1
Payment;S190921;172800.0;2
Create Fine;S190922;0.0;1
Send Fine;S190922;3024000.0;2
Create Fine;S190924;0.0;1
Send Fine;S190924;3024000.0;2
Create Fine;S190925;0.0;1
Send Fine;S190925;3024000.0;2
Create Fine;S190926;0.0;1
Send Fine;S190926;3024000.0;2
Create Fine;S190928;0.0;1
Send Fine;S190928;3024000.0;2
Create Fine;S190929;0.0;1
Send Fine;S190929;2678400.0;2
Create Fine;S190930;0.0;1
Send Fine;S190930;2592000.0;2
Create Fine;S190931;0.0;1
Send Fine;S190931;2592000.0;2
Create Fine;S190933;0.0;1
Payment;S190933;1468800.0;2
Create Fine;S190935;0.0;1
Send Fine;S190935;2419200.0;2
Create Fine;S190936;0.0;1
Send Fine;S190936;2419200.0;2
Create Fine;S190938;0.0;1
Payment;S190938;86400.0;2
Create Fine;S190939;0.0;1
Send Fine;S190939;2332800.0;2
Create Fine;S190940;0.0;1
Send Fine;S190940;2332800.0;2
Create Fine;S190942;0.0;1
Send Fine;S190942;2332800.0;2
Create Fine;S190944;0.0;1
Send Fine;S190944;2160000.0;2
Create Fine;S190946;0.0;1
Send Fine;S190946;2160000.0;2
Create Fine;S190949;0.0;1
Send Fine;S190949;1987200.0;2
Insert Date Appeal to Prefecture;S190956;2332800.0;1
Add penalty;S190956;2851200.0;2
Send Appeal to Prefecture;S190956;518400.0;3
Insert Date Appeal to Prefecture;S190958;1987200.0;1
Add penalty;S190958;3196800.0;2
Send Appeal to Prefecture;S190958;604800.0;3
Send Fine;S190982;3628800.0;1
Payment;S190982;86400.0;2
Send Fine;S190994;5616000.0;1
Create Fine;S190996;0.0;1
Send Fine;S190996;3369600.0;2
Create Fine;S190997;0.0;1
Send Fine;S190997;3024000.0;2
Create Fine;S190998;0.0;1
Send Fine;S190998;3024000.0;2
Create Fine;S190999;0.0;1
Payment;S190999;604800.0;2
Create Fine;S191000;0.0;1
Send Fine;S191000;2764800.0;2
Send Fine;S191004;3974400.0;1
Insert Fine Notification;S191004;864000.0;2
Insert Date Appeal to Prefecture;S191004;1123200.0;3
Add penalty;S191004;5184000.0;4
Create Fine;S191010;0.0;1
Send Fine;S191010;7257600.0;2
Create Fine;S191011;0.0;1
Send Fine;S191011;950400.0;2
Create Fine;S191012;0.0;1
Send Fine;S191012;1555200.0;2
Create Fine;S191013;0.0;1
Send Fine;S191013;1468800.0;2
Create Fine;S191014;0.0;1
Send Fine;S191014;1468800.0;2
Add penalty;S191054;5097600.0;1
Send Appeal to Prefecture;S191054;432000.0;2
Send Fine;S191072;4060800.0;1
Insert Fine Notification;S191072;777600.0;2
Insert Date Appeal to Prefecture;S191072;2764800.0;3
Add penalty;S191072;2419200.0;4
Send Appeal to Prefecture;S191072;777600.0;5
Insert Fine Notification;S191077;691200.0;1
Add penalty;S191077;3369600.0;2
Payment;S191077;172800.0;3
Payment;S191077;345600.0;4
Send Fine;S191095;3196800.0;1
Payment;S191095;3196800.0;2
Payment;S191097;3024000.0;1
Insert Date Appeal to Prefecture;S191101;2073600.0;1
Add penalty;S191101;3110400.0;2
Send Appeal to Prefecture;S191101;518400.0;3
Add penalty;S191129;5184000.0;1
Insert Date Appeal to Prefecture;S191129;950400.0;2
Send Appeal to Prefecture;S191129;7344000.0;3
Create Fine;S191137;0.0;1
Send Fine;S191137;3110400.0;2
Create Fine;S191138;0.0;1
Send Fine;S191138;3024000.0;2
Create Fine;S191139;0.0;1
Send Fine;S191139;3024000.0;2
Create Fine;S191141;0.0;1
Payment;S191141;604800.0;2
Create Fine;S191142;0.0;1
Payment;S191142;1468800.0;2
Create Fine;S191143;0.0;1
Payment;S191143;1209600.0;2
Create Fine;S191144;0.0;1
Send Fine;S191144;3024000.0;2
Create Fine;S191146;0.0;1
Payment;S191146;0.0;2
Create Fine;S191147;0.0;1
Payment;S191147;2073600.0;2
Create Fine;S191148;0.0;1
Send Fine;S191148;2764800.0;2
Create Fine;S191149;0.0;1
Send Fine;S191149;2764800.0;2
Create Fine;S191150;0.0;1
Send Fine;S191150;2678400.0;2
Send Fine;S191206;13996800.0;1
Insert Date Appeal to Prefecture;S191213;777600.0;1
Add penalty;S191213;5184000.0;2
Send Appeal to Prefecture;S191213;604800.0;3
Payment;S191217;3801600.0;1
Add penalty;S191230;1555200.0;1
Send Appeal to Prefecture;S191230;1641600.0;2
Send Fine;S191231;2764800.0;1
Send Fine;S191232;2764800.0;1
Payment;S191232;172800.0;2
Create Fine;S191236;0.0;1
Send Fine;S191236;5529600.0;2
Insert Fine Notification;S191236;950400.0;3
Payment;S191236;1382400.0;4
Add penalty;S191236;1900800.0;5
Payment;S191236;604800.0;6
Send Fine;S191237;2160000.0;1
Send Fine;S191238;2073600.0;1
Send Fine;S191239;2073600.0;1
Add penalty;S191261;5184000.0;1
Payment;S191261;2332800.0;2
Payment;S191261;6307200.0;3
Add penalty;S191272;5184000.0;1
Insert Date Appeal to Prefecture;S191272;691200.0;2
Send Appeal to Prefecture;S191272;0.0;3
Add penalty;S191275;5184000.0;1
Payment;S191275;0.0;2
Send Fine;S191281;11923200.0;1
Create Fine;S191297;0.0;1
Send Fine;S191297;2678400.0;2
Insert Fine Notification;S191297;777600.0;3
Payment;S191297;2764800.0;4
Create Fine;S191304;0.0;1
Send Fine;S191304;6912000.0;2
Create Fine;S191305;0.0;1
Send Fine;S191305;3801600.0;2
Create Fine;S191308;0.0;1
Send Fine;S191308;3628800.0;2
Create Fine;S191313;0.0;1
Send Fine;S191313;5616000.0;2
Create Fine;S191315;0.0;1
Payment;S191315;1123200.0;2
Create Fine;S191316;0.0;1
Send Fine;S191316;2505600.0;2
Create Fine;S191319;0.0;1
Send Fine;S191319;2332800.0;2
Create Fine;S191322;0.0;1
Send Fine;S191322;5270400.0;2
Create Fine;S191323;0.0;1
Send Fine;S191323;2246400.0;2
Create Fine;S191324;0.0;1
Send Fine;S191324;2246400.0;2
Create Fine;S191330;0.0;1
Payment;S191330;691200.0;2
Create Fine;S191333;0.0;1
Send Fine;S191333;1900800.0;2
Create Fine;S191334;0.0;1
Send Fine;S191334;1900800.0;2
Create Fine;S191335;0.0;1
Send Fine;S191335;4838400.0;2
Create Fine;S191338;0.0;1
Send Fine;S191338;4579200.0;2
Create Fine;S191340;0.0;1
Send Fine;S191340;4579200.0;2
Create Fine;S191341;0.0;1
Send Fine;S191341;4320000.0;2
Create Fine;S191343;0.0;1
Send Fine;S191343;3888000.0;2
Create Fine;S191344;0.0;1
Send Fine;S191344;3888000.0;2
Create Fine;S191345;0.0;1
Send Fine;S191345;3801600.0;2
Create Fine;S191346;0.0;1
Send Fine;S191346;3628800.0;2
Create Fine;S191347;0.0;1
Send Fine;S191347;3456000.0;2
Create Fine;S191348;0.0;1
Send Fine;S191348;3456000.0;2
Create Fine;S191349;0.0;1
Send Fine;S191349;3369600.0;2
Send Fine;S191357;6652800.0;1
Send Fine;S191359;4060800.0;1
Create Fine;S191368;0.0;1
Send Fine;S191368;3283200.0;2
Create Fine;S191369;0.0;1
Payment;S191369;518400.0;2
Create Fine;S191371;0.0;1
Send Fine;S191371;3110400.0;2
Create Fine;S191373;0.0;1
Payment;S191373;86400.0;2
Create Fine;S191374;0.0;1
Send Fine;S191374;3110400.0;2
Create Fine;S191375;0.0;1
Send Fine;S191375;2764800.0;2
Create Fine;S191376;0.0;1
Send Fine;S191376;2764800.0;2
Create Fine;S191377;0.0;1
Send Fine;S191377;2678400.0;2
Create Fine;S191378;0.0;1
Payment;S191378;0.0;2
Create Fine;S191380;0.0;1
Payment;S191380;950400.0;2
Create Fine;S191382;0.0;1
Send Fine;S191382;2505600.0;2
